name	rawTweet	date
Rock World🌎	Got a 512 on my ACFT 🤘🏾	Feb 04 2020
Lei	Woke up at 4 to take the ACFT only for it to SPRINKLE and the whole damn test got cancelled!	Feb 04 2020
FreddieGates🦍	That new ACFT a cake walk😹	Feb 04 2020
Bautista🌻	That ACFT ain’t no joke boy 😖💀	Feb 04 2020
CPT Davis	Montgomery Recruiting BN Command Teams getting after some ACFT preparation training followed by 2 mile run.… https://t.co/uEw6xzl7yY	Feb 04 2020
James Welch	@ArmyTeamMobile1 @usarec @PaulFunk2 @USAREC_CG @JROTCMobile Hooah!  Fit to Fight!  #ACFT	Feb 04 2020
John Fallin	@govworkerfi @KeraRolsen The laser will be part of the targeting system as well as for entertainment purposes. Not… https://t.co/IwfHN6FXJK	Feb 04 2020
Nick Plessas	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 04 2020
Sol Sukut 20+C+B+M+20 & Alive at Conception	"#fitness
#ACFT diagnostic
My first try in sequence &amp; by book. 
315x3 Deadlift (92pts)
11.0m power toss (90pts)
60 h… https://t.co/5PHjUzcH7E"	Feb 04 2020
Kwon ( 奈良夜那 )	Tava na posição e da RA dai to na salinha e minha amiga q tava na torre manda msg xingando o ser q cumpriu manobra… https://t.co/D3YYRHWWRc	Feb 04 2020
/r/Army	What the ACFT is like, from the perspective of somebody who has been in the pilot program from the beginning, and h… https://t.co/kpOhp6EVdc	Feb 04 2020
Jessica Scott	"oh snap. NO MEB for inability to participate in #ACFT ""at this time. AR 40-501 and 40-502 dictate MEB for no cardio… https://t.co/EKNXHqcfpx"	Feb 04 2020
African Love Story 💜	RT @Kumwenda_3: The Army Combat Fitness Test is my b*tch 😈🥇 https://t.co/JldrBXuP56	Feb 04 2020
madison	Then she tried to tell me that her recruiter said she has to be able to do 5 of the ACFT pull ups to even join... l… https://t.co/Af0yQASmsp	Feb 04 2020
ค่ายสีหราชเดโชไชย	"RT @3_INFANTRY_DIV: ACFT เริ่มแล้ว ❗️❗️
การทดสอบร่างกายรูปแบบใหม่ของ ทบ.สหรัฐ Army Combat Fitness Test 💂‍♀️🇹🇭

📌พัฒนาขีดความสามารถกำลังพลกอ…"	Feb 04 2020
E4Mafia Emeritus	@miketheredleg Shame, I'll bet it was mostly pushups and situps, rather than treating sprint, drag and carry as both MSE and ACFT prep	Feb 04 2020
Modern War Institute	The Army has a Physical Fitness Problem, Part 2: Toward a More Combat-Ready Force https://t.co/sEnNK1zoiT	Feb 04 2020
Williams Micheal	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 04 2020
Williams Micheal	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 04 2020
Williams Micheal	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 04 2020
Williams Micheal	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 04 2020
Williams Micheal	RT @USArmy: #ACFT testing equipment has arrived at Fort Stewart Hunter Army Airfield and the #Soldiers of @3rd_Infantry wasted no time gett…	Feb 04 2020
Colorful Water	"RT @USArmyReserve: Minimize your risk of #ACFT injuries by training smart!

Check out these tips ➡️ https://t.co/GXqnhCYSb4 https://t.co/5E…"	Feb 04 2020
U.S. Army Recruiting Syracuse	"RT @USArmyReserve: Are You Combat-Ready?

The #ACFT aims to enhance readiness across the force.

Learn how you can prepare: https://t.co/sC…"	Feb 04 2020
David Stanley	@sgtjanedoe ACFT Training?	Feb 04 2020
Gladys	RT @Kumwenda_3: The Army Combat Fitness Test is my b*tch 😈🥇 https://t.co/JldrBXuP56	Feb 04 2020
Steve Beynon	New ACFT event https://t.co/uTY1SRuslx	Feb 04 2020
SiNCERE👤	"The ACFT Is So Stupid 
I Doubt Its Even Gonna Last"	Feb 04 2020
❄️ 𝓖𝔂𝓹𝓼𝔂 ❄️	RT @SchmidCathrine: JLo is 50 years old and climbed that pole like it was nothing and I’m over here worried about ONE leg tuck for the ACFT	Feb 04 2020
Montgomery RBN	RT @ArmyTeamMobile1: Montgomery Recruiting BN Command Teams getting after some ACFT preparation training followed by 2 mile run. @Montgomer…	Feb 04 2020
yscbatis	INFO D. EXP ILS APCH. START UP APPROVAL RQ FOR ALL TRAINING ACFT. TMP: 21. RWY 35. WX: FU IN AREA. VIS: GT 10 KM. W… https://t.co/nu6r1yK2cm	Feb 04 2020
Modern War Institute	A recent MWI article highlighted a serious problem: the Army routinely deploys its soldiers when they are not at th… https://t.co/4x3AvTgiIo	Feb 04 2020
yscbatis	INFO E. JET ACFT EXP ILS APCH. RWY 35 &amp; RWY 30 FOR ARRS &amp; DEPS. TMP: 22. QNH: 1021. START UP APPROVAL RQ FOR ALL TR… https://t.co/WPmcxpmSYW	Feb 04 2020
