name	rawTweet	date
🐝MAGA BEE ⭐️⭐️⭐️	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Celia Assels	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Fort Jackson	RT @CurtisWilson275: Thanks @fortjacksoncg for allowing me to take part in the new Army Fitness Combat Testing. Saluting our troops around…	Feb 14 2020
Shauna Richards	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
SandyK⭐45⭐GOAT⭐⭐⭐	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
MAGAREPUBLIQ	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
B Walker	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Tim Anderson	@Your_CWO ACFT	Feb 14 2020
mary bouchard🌟🌟🌟	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Zaw Aung (Htwe)	RT @PittStateROTC: We heard about this new fitness test thingy. Join us at Pitt State in @3rdROTCBrigade and see what it is like to be #ino…	Feb 14 2020
Ellen Moser	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Blondie_Finn	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
TweetStreet@Intrepidus 🌟🌟🌟	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Poop Scooper	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Country living	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
don emmerich	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Teri & Danny Shelby🇮🇱🇺🇸🌟🌟🌟Text Trump 88022	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Joni Halteman	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
jenifer chsim⭐⭐⭐	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Ferris Fueller	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Julie-o	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Patrice Daniel	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
🦋⭐️❤️ Mheart40 ❤️⭐️🦋👽	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Matt Canty	RT @CurtisWilson275: Thanks @fortjacksoncg for allowing me to take part in the new Army Fitness Combat Testing. Saluting our troops around…	Feb 14 2020
[Classified]👤	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
𓋹 Roosevelt Terriers🌟🌟🌟 𓋹	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Dark to Light	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
NoLongerUndecided	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Aftab Gilani	#Climatechange will increase mean temps at all airports&amp;affect acft performance.For a given runway length,airport e… https://t.co/LgMytEQumS	Feb 14 2020
💋Donna💋	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Swanky Hillbilly Feast of Trumpets	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
John P.C.Biggs FISA D5 UKgov FVEY treason exposed.	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
lisa 🇺🇸KAG TextTRUMP88022	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Lynne A Freeman🇺🇸⭐⭐⭐Cali girl❣MAGA	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
RidiQlous BullSchiff	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Tracey Martinez	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
Curious Carol	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
🇺🇸WWGsteph1socalWGA🇺🇸	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 14 2020
