date	label
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"1
"
02142020	"2
"
02142020	"2
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"2
"
02142020	"0
"
02142020	"2
"
02142020	"1
"
02142020	"1
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"0
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"1
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"0
"
02152020	"0
"
02152020	"1
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"1
"
02152020	"0
"
02152020	"1
"
02152020	"2
"
02152020	"0
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"1
"
02152020	"2
"
02152020	"1
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"0
"
02152020	"0
"
02152020	"0
"
02152020	"0
"
02152020	"0
"
02152020	"0
"
02152020	"0
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"1
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"1
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"1
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"1
"
02152020	"1
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"1
"
02152020	"0
"
02152020	"1
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"0
"
02152020	"2
"
02152020	"2
"
02152020	"2
"
02162020	"2
"
02162020	"0
"
02162020	"2
"
02162020	"1
"
02162020	"1
"
02162020	"2
"
02162020	"2
"
02162020	"0
"
02162020	"0
"
02162020	"2
"
02162020	"2
"
02162020	"0
"
02162020	"0
"
02162020	"2
"
02162020	"2
"
02162020	"1
"
02162020	"1
"
02162020	"0
"
02162020	"2
"
02162020	"0
"
02162020	"1
"
02162020	"2
"
02162020	"0
"
02162020	"2
"
02162020	"0
"
02162020	"0
"
02162020	"0
"
02162020	"2
"
02162020	"2
"
02162020	"2
"
02162020	"2
"
02162020	"0
"
02162020	"1
"
02162020	"0
"
02162020	"0
"
02162020	"0
"
02162020	"2
"
02162020	"2
"
