name	rawTweet	date	url
796865932681510912	RT @Richard88051075: No Republican member of the House of Representatives should agree to serve on Pelosi's Chinese Virus Witch Hunt Commit…	Apr 04 2020	https://twitter.com/tttt6271964/status/1246573096619909123
622093238	RT @Laurie_Garrett: A Chinese research paper says a #COVID19 patient shed  infectious virus for 49 days -- shedding stopped when he was adm…	Apr 04 2020	https://twitter.com/MGardner9/status/1246573086830465025
3510071476	RT @hodgetwins: Calling #COVID19 The Chinese Virus Is Not Racist! https://t.co/f4qjtzPXMV	Apr 04 2020	https://twitter.com/napier_dennis/status/1246573073081532418
2381954568	"RT @riktheozfrog: OK guys time for another poll:

Do you believe that the China Virus started in the Wuhan wet market or in a Chinese Bio w…"	Apr 04 2020	https://twitter.com/noccss/status/1246573072716427264
352801291	"RT @JanJekielek: 🔴PREMIERE 8pm ET: https://t.co/HDqitpuE2J

#CCPVirus: “You could say it’s reckless. You could say it’s intentional. But th…"	Apr 04 2020	https://twitter.com/ColleenKelley1/status/1246573037094350848
151789486	@TheRightMelissa @NYGovCuomo Wow, also contained those Americans who flied from China to US with virus because that… https://t.co/3XD2Y8FFFW	Apr 04 2020	https://twitter.com/summerrain3682/status/1246573034690969606
1242549669269516289	"RT @alfred_cabonena: Chinese Virus is  linked to 5G.

Also weakening the immune system.

Bad for humans and animals.

I'm still waiting for…"	Apr 04 2020	https://twitter.com/5R4ckt46Dx5N9KT/status/1246573012855533568
2780396725	"EX CIA SPY SAYS COVID-19 CONTAINS ""NANOPARTICLES"" WHICH ARE ACTIVATED BY ""5G"" this video exposes the people behind… https://t.co/7vnEbvWgqe"	Apr 04 2020	https://twitter.com/hotdevil07/status/1246573011232329729
4900072725	RT @ChrisFaulkner97: Only the Irish Government could spend over €200 million on emergency PPE from China, only to establish that most of it…	Apr 04 2020	https://twitter.com/keithmagra/status/1246572993268068352
881377327908880384	"RT @JanJekielek: 🔴PREMIERE 8pm ET: https://t.co/HDqitpuE2J

#CCPVirus: “You could say it’s reckless. You could say it’s intentional. But th…"	Apr 04 2020	https://twitter.com/dnb1219/status/1246572988721438721
889977782863749120	WUHAN CHINESE VIRUS | How it began, kept secret, spread and the Chinese propaganda machine's misinformation. | Grav… https://t.co/RXiVfAXNYw	Apr 04 2020	https://twitter.com/SamSenev/status/1246572977908371457
64182674	RT @Caesar63BC: The South Park episode on the Chinese virus is going to be amazing	Apr 04 2020	https://twitter.com/AnikanDaywalker/status/1246572949861212163
525977431	RT @BenKTallmadge: Besides spreading Wuhan virus, lying that it couldn’t be transmitted human to human, stealing antivirus drug Remdisivir…	Apr 04 2020	https://twitter.com/hcat776/status/1246572944060485632
360631073	RT @peppgrad: @bigricanman @kirstiealley I will agree. I read that in early March, Border Patrol stopped 17 Chinese nationals attempting to…	Apr 04 2020	https://twitter.com/545tg/status/1246572936351408128
1114321860844453888	@NYGovCuomo If I get the virus, don’t give the Chinese ventilators if it’s determined I need one.  I’ll have a bett… https://t.co/8bl36baKNI	Apr 04 2020	https://twitter.com/HumanRelative/status/1246572897142964224
159622047	"RT @alondra: ""Universities in... Britain, Australia and the United States, have grown increasingly dependent on tuition from Chinese studen…"	Apr 04 2020	https://twitter.com/vymanivannan/status/1246572889761091588
1125464869535350784	"@Prof_RBW All you folks screaming, ""Fascist!"" sure seem to be keen on the idea of nationalizing everything to comba… https://t.co/ZLfb6zIbQv"	Apr 04 2020	https://twitter.com/SwordofTruth10/status/1246572852331110400
1105565529136218112	@CNN thanks chinese people for eating dogs gerbils cats hamsters lizards and bats!!! Thanks for the virus nasties!!!	Apr 04 2020	https://twitter.com/Antiiiifreeze/status/1246572838959501312
19572884	@_ReaalAmerican_ @realDonaldTrump January 15:  WHO said there was no evidence the Chinese virus was spread human-to… https://t.co/vMXDlBcPQH	Apr 04 2020	https://twitter.com/valariemMurphy/status/1246572820949172224
526606993	"RT @LarrySchweikart: 1) https://t.co/zL9qSinls1
Well . . . anyone remember this? 

""we BUILT a CHIMERIC virus encoding a novel, zoonotic Co…"	Apr 04 2020	https://twitter.com/BarbHaugen/status/1246572803106770946
318628664	RT @Laurie_Garrett: A Chinese research paper says a #COVID19 patient shed  infectious virus for 49 days -- shedding stopped when he was adm…	Apr 04 2020	https://twitter.com/RitaButterfield/status/1246572800804106242
848431657	"RT @HermanM36169986: President Trump Chinese Wuhan Virus Update
Reporter: @JoeBiden just wrote a tweet

President Trump: He didn't write th…"	Apr 04 2020	https://twitter.com/dpretto33RTM/status/1246572798811783168
86887216	RT @Caesar63BC: The South Park episode on the Chinese virus is going to be amazing	Apr 04 2020	https://twitter.com/asomer/status/1246572796995604482
801595243661434880	RT @RitaPanahi: Senator James Paterson: “The Chinese Communist Party should not kid themselves that Australians are falling for their campa…	Apr 04 2020	https://twitter.com/abeligbod/status/1246572786249633792
885813180248846336	"RT @HermanM36169986: President Trump Chinese Wuhan Virus Update 
VP Pence could also beat @JoeBiden in a debate blindfolded and with both h…"	Apr 04 2020	https://twitter.com/Americanmike2/status/1246572785805209601
1241025858770534402	@SevenO77 @nytimes It’s the Chinese army that brought Chinese virus across the world. The flu in China killed 1 mil… https://t.co/aoJOgXRY76	Apr 04 2020	https://twitter.com/Antifa07178285/status/1246572766515650561
